"","SpecimenAccession","SpecimenBarcode","DeterminationCalcFullName","Collectors","CollectorNumber","Day","Month","Year","Accounted.for","Buds","Flowers","Fruits","Notes","Percent.Buds","Percent.Flowers","Percent.Fruit","doy","spClean","cult","hyb"
"94386","94386","0042718MOR","Cornus mas L.","Shimp, E","3816V90",7,8,1990,"Yes",0,0,5,NA,0,0,100,219,"Cornus mas",FALSE,FALSE
"95651","95651","0042719MOR","Cornus mas L.","Gavlak, N","3892V90",10,8,1990,"Yes",0,0,11,NA,0,0,100,222,"Cornus mas",FALSE,FALSE
"95816","95816","0045158MOR","Cornus mas L.","Shimp, E","4008V90",28,8,1990,"Yes",0,0,3,NA,0,0,100,240,"Cornus mas",FALSE,FALSE
"96757","96757","0045153MOR","Cornus mas L.","Gavlak, N","4310V91",1,4,1991,"Yes",32,135,0,NA,19.16167665,80.83832335,0,91,"Cornus mas",FALSE,FALSE
"96773","96773","0045152MOR","Cornus mas L.","Gavlak, N","4309V91",1,4,1991,"Yes",95,246,0,NA,27.85923754,72.14076246,0,91,"Cornus mas",FALSE,FALSE
"97197","97197","0045155MOR","Cornus mas L.","Gavlak, N","4307V91",1,4,1991,"Yes",234,161,0,NA,59.24050633,40.75949367,0,91,"Cornus mas",FALSE,FALSE
"97199","97199","0045154MOR","Cornus mas L.","Gavlak, N","4308V91",1,4,1991,"Yes",357,302,0,NA,54.17298938,45.82701062,0,91,"Cornus mas",FALSE,FALSE
"98081","98081","0045204MOR","Cornus mas L.","Packard, S","4806V91",23,7,1991,"Yes",0,0,17,NA,0,0,100,204,"Cornus mas",FALSE,FALSE
"98297","98297","0045157MOR","Cornus mas L.","Linden, M","4827V91",24,7,1991,"Yes",0,0,1,NA,0,0,100,205,"Cornus mas",FALSE,FALSE
"98298","98298","0045163MOR","Cornus mas L.","Linden, M","4826V91",24,7,1991,"Yes",0,0,2,NA,0,0,100,205,"Cornus mas",FALSE,FALSE
"98299","98299","0045156MOR","Cornus mas L.","Linden, M","4825V91",24,7,1991,"Yes",0,0,5,NA,0,0,100,205,"Cornus mas",FALSE,FALSE
"111044","111044","0045189MOR","Cornus mas L.","Hess, WJ","4435.0",6,10,1978,"Yes",0,0,3,NA,0,0,100,279,"Cornus mas",FALSE,FALSE
"111365","111365","0045203MOR","Cornus mas L.","Altvatter, K","5569V93",13,4,1993,"Yes",314,69,0,NA,81.9843342,18.0156658,0,103,"Cornus mas",FALSE,FALSE
"114377","114377","0042705MOR","Cornus mas L.","Altvatter, K","6145V93",1,9,1993,"Yes",0,0,2,NA,0,0,100,244,"Cornus mas",FALSE,FALSE
"127484","127484","0042706MOR","Cornus mas L.","Hess, WJ","7055V95",1,6,1995,"Yes",0,0,15,NA,0,0,100,152,"Cornus mas",FALSE,FALSE
"127727","127727","0042717MOR","Cornus mas L.","Hammond, J","7225V95",7,8,1995,"Yes",0,0,3,NA,0,0,100,219,"Cornus mas",FALSE,FALSE
"127869","127869","0042708MOR","Cornus mas L.","Hammond, J","7226V95",7,8,1995,"Yes",0,0,1,NA,0,0,100,219,"Cornus mas",FALSE,FALSE
"131382","131382","0045209MOR","Cornus mas L.","Hickman, G","7284V96",24,4,1996,"Yes",2,26,162,NA,1.052631579,13.68421053,85.26315789,115,"Cornus mas",FALSE,FALSE
"131549","131549","0045151MOR","Cornus mas L.","Hickman, G","7283V96",24,4,1996,"Yes",6,202,192,NA,1.5,50.5,48,115,"Cornus mas",FALSE,FALSE
"131550","131550","0045174MOR","Cornus mas L.","Hickman, G","7282V96",24,4,1996,"Yes",100,113,8,NA,45.24886878,51.13122172,3.619909502,115,"Cornus mas",FALSE,FALSE
"131626","131626","0045173MOR","Cornus mas L.","Allen, K","7281V96",24,4,1996,"Yes",29,88,42,NA,18.23899371,55.34591195,26.41509434,115,"Cornus mas",FALSE,FALSE
"131627","131627","0042704MOR","Cornus mas L.","Allen, K","7277V96",24,4,1996,"Yes",21,88,21,NA,16.15384615,67.69230769,16.15384615,115,"Cornus mas",FALSE,FALSE
"131628","131628","0042703MOR","Cornus mas L.","Allen, K","7276V96",24,4,1996,"Yes",35,106,29,NA,20.58823529,62.35294118,17.05882353,115,"Cornus mas",FALSE,FALSE
"131643","131643","0042702MOR","Cornus mas L.","Allen, K","7279V96",24,4,1996,"Yes",53,82,13,NA,35.81081081,55.40540541,8.783783784,115,"Cornus mas",FALSE,FALSE
"131644","131644","0045172MOR","Cornus mas L.","Allen, K","7278V96",24,4,1996,"Yes",43,226,117,NA,11.13989637,58.5492228,30.31088083,115,"Cornus mas",FALSE,FALSE
"131645","131645","0045171MOR","Cornus mas L.","Allen, K","7280V96",24,4,1996,"Yes",1,103,145,NA,0.4016064257,41.36546185,58.23293173,115,"Cornus mas",FALSE,FALSE
"132908","132908","0042697MOR","Cornus mas L.","Packard, S","7594V96",10,9,1996,"Yes",0,0,1,NA,0,0,100,254,"Cornus mas",FALSE,FALSE
"133457","133457","0042709MOR","Cornus mas L.","Danielson, D","7615V96",24,9,1996,"Yes",0,0,5,NA,0,0,100,268,"Cornus mas",FALSE,FALSE
"137358","137358","0042685MOR","Cornus mas L.","Maggerise, J","8077V97",9,7,1997,"Yes",0,0,2,NA,0,0,100,190,"Cornus mas",FALSE,FALSE
"137364","137364","0042684MOR","Cornus mas L.","Maggerise, J","8072V97",9,7,1997,"Yes",0,0,5,NA,0,0,100,190,"Cornus mas",FALSE,FALSE
"137365","137365","0042683MOR","Cornus mas L.","Maggerise, J","8078V98",9,7,1997,"Yes",0,0,2,NA,0,0,100,190,"Cornus mas",FALSE,FALSE
"138176","138176","0042693MOR","Cornus mas L.","Maggerise, J","8252V97",20,8,1997,"Yes",0,0,4,NA,0,0,100,232,"Cornus mas",FALSE,FALSE
"138242","138242","0042690MOR","Cornus mas L.","Allen, K","8256V97",20,8,1997,"Yes",0,0,3,NA,0,0,100,232,"Cornus mas",FALSE,FALSE
"138243","138243","0042691MOR","Cornus mas L.","Allen, K","8255V97",20,8,1997,"Yes",0,0,4,NA,0,0,100,232,"Cornus mas",FALSE,FALSE
"138245","138245","0042694MOR","Cornus mas L.","Allen, K","8253V97",20,8,1997,"Yes",0,0,1,NA,0,0,100,232,"Cornus mas",FALSE,FALSE
"138398","138398","0042474MOR","Cornus mas L.","Allen, K","8264V97",20,8,1997,"Yes",0,0,10,NA,0,0,100,232,"Cornus mas",FALSE,FALSE
"138400","138400","0042473MOR","Cornus mas L.","Allen, K","8265V97",20,8,1997,"Yes",0,0,12,NA,0,0,100,232,"Cornus mas",FALSE,FALSE
"138409","138409","0042475MOR","Cornus mas L.","Allen, K","8262V97",20,8,1997,"Yes",0,0,4,NA,0,0,100,232,"Cornus mas",FALSE,FALSE
"138425","138425","0042696MOR","Cornus mas L.","Allen, K","8261V97",20,8,1997,"Yes",0,0,3,NA,0,0,100,232,"Cornus mas",FALSE,FALSE
"138426","138426","0042695MOR","Cornus mas L.","Allen, K","8260V97",20,8,1997,"Yes",0,0,3,NA,0,0,100,232,"Cornus mas",FALSE,FALSE
"142091","142091","0042713MOR","Cornus mas L.","DeMink, L","s.n.",9,7,1998,"Yes",0,0,3,NA,0,0,100,190,"Cornus mas",FALSE,FALSE
"147731","147731","0042707MOR","Cornus mas L.","Hess, WJ","8857.0",27,3,2000,"Yes",2,106,304,NA,0.4854368932,25.72815534,73.78640777,87,"Cornus mas",FALSE,FALSE
"148330","148330","0042479MOR","Cornus mas L.","Allen, K","9112V00",9,3,2000,"Yes",162,334,0,NA,32.66129032,67.33870968,0,69,"Cornus mas",FALSE,FALSE
"153519","153519","0045161MOR","Cornus mas L.","Bolger, K","0028-68--70",19,7,2001,"Yes",0,0,3,NA,0,0,100,200,"Cornus mas",FALSE,FALSE
"155493","155493","0040732MOR","Cornus mas L.","Bolger, K","9461V02",11,4,2002,"Yes",94,88,0,NA,51.64835165,48.35164835,0,101,"Cornus mas",FALSE,FALSE
"157551","157551","0049371MOR","Cornus mas L.","Schroll, E","10197V05",7,7,2005,"Yes",0,0,22,NA,0,0,100,188,"Cornus mas",FALSE,FALSE
"159252","159252","0050201MOR","Cornus mas L.","Schlismann, JE","10282V06",17,4,2006,"Yes",7,231,518,NA,0.9259259259,30.55555556,68.51851852,107,"Cornus mas",FALSE,FALSE
"159737","159737","0051566MOR","Cornus mas L.","Packard, S","10209V05",15,8,2005,"Yes",0,0,7,NA,0,0,100,227,"Cornus mas",FALSE,FALSE
"159831","159831","0050058MOR","Cornus mas L.","Schlismann, JE","10208V05",9,8,2005,"Yes",0,0,12,NA,0,0,100,221,"Cornus mas",FALSE,FALSE
"169872","169872","0055332MOR","Cornus mas L.","Vastalo, P","11415v08",13,10,2008,"Yes",0,0,18,NA,0,0,100,287,"Cornus mas",FALSE,FALSE
"172765","172765","0057818MOR","Cornus mas L.","Potenberg, K","13109v11",16,9,2011,"Yes",0,0,3,NA,0,0,100,259,"Cornus mas",FALSE,FALSE
"174594","174594","0060018MOR","Cornus mas L.","Sherman, L","13507v12",31,7,2012,"Yes",0,0,3,NA,0,0,100,213,"Cornus mas",FALSE,FALSE
"176826","176826","0063968MOR","Cornus mas L.","Sherman, L","13688v13",16,4,2013,"Yes",189,261,0,NA,42,58,0,106,"Cornus mas",FALSE,FALSE
"182584","182584","0088562MOR","Cornus mas L.","Glaysher, L","14734v16",14,4,2016,"Yes",14,191,158,NA,3.856749311,52.61707989,43.5261708,105,"Cornus mas",FALSE,FALSE
"182586","182586","0088561MOR","Cornus mas L.","Means, E","14736v16",14,4,2016,"Yes",2,52,54,NA,1.851851852,48.14814815,50,105,"Cornus mas",FALSE,FALSE
"187376","187376","0098507MOR","Cornus mas L.","Potenberg, K","16356v19",8,8,2019,"Yes",0,0,9,NA,0,0,100,220,"Cornus mas",FALSE,FALSE
"188827","188827","0099898MOR","Cornus mas L.","Potenberg, K","16968v21",4,11,2021,"Yes",0,0,2,NA,0,0,100,308,"Cornus mas",FALSE,FALSE
"191997","191997","0103336MOR","Cornus mas L.","Potenberg, K","18291v24",7,3,2024,"Yes",159,99,0,NA,61.62790698,38.37209302,0,67,"Cornus mas",FALSE,FALSE
"194692","194692","0109337MOR","Cornus mas L.","Potenberg, K","18780v25",10,4,2025,"Yes",108,326,63,NA,21.73038229,65.59356137,12.67605634,100,"Cornus mas",FALSE,FALSE
"194704","194704","0109325MOR","Cornus mas L.","Potenberg, K","18787v25",17,4,2025,"Yes",0,113,48,NA,0,70.1863354,29.8136646,107,"Cornus mas",FALSE,FALSE
"6583","6583","0042720MOR","Cornus officinalis Siebold & Zucc.","Read, RW","s.n.",8,10,1971,"Yes",0,0,22,NA,0,0,100,281,"Cornus officinalis",FALSE,FALSE
"6585","6585","0042724MOR","Cornus officinalis Siebold & Zucc.","Swink, FA","s.n.",8,7,1964,"Yes",0,0,11,NA,0,0,100,190,"Cornus officinalis",FALSE,FALSE
"6587","6587","0042721MOR","Cornus officinalis Siebold & Zucc.","Schulenberg, RF","s.n.",12,4,1971,"Yes",102,234,12,NA,29.31034483,67.24137931,3.448275862,102,"Cornus officinalis",FALSE,FALSE
"111045","111045","0042722MOR","Cornus officinalis Siebold & Zucc.","Hess, WJ","4458.0",6,10,1978,"Yes",0,0,4,NA,0,0,100,279,"Cornus officinalis",FALSE,FALSE
"155708","155708","0040506MOR","Cornus officinalis Siebold & Zucc.","Bolger, K","0001-1--3",9,7,2001,"Yes",0,0,18,NA,0,0,100,190,"Cornus officinalis",FALSE,FALSE
"168878","168878","0054661MOR","Cornus officinalis Siebold & Zucc.","Vastalo, P","11271v08",24,8,2008,"Yes",0,0,1,NA,0,0,100,237,"Cornus officinalis",FALSE,FALSE
"171891","171891","0056938MOR","Cornus officinalis Siebold & Zucc.","Potenberg, K","12810v11",3,5,2011,"Yes",0,0,16,NA,0,0,100,123,"Cornus officinalis",FALSE,FALSE
"176821","176821","0063963MOR","Cornus officinalis Siebold & Zucc.","Connolly, G","13683v13",16,4,2013,"Yes",96,168,0,NA,36.36363636,63.63636364,0,106,"Cornus officinalis",FALSE,FALSE
"176822","176822","0063964MOR","Cornus officinalis Siebold & Zucc.","Connolly, G","13684v13",16,4,2013,"Yes",172,190,4,NA,46.99453552,51.91256831,1.092896175,106,"Cornus officinalis",FALSE,FALSE
"176823","176823","0063965MOR","Cornus officinalis Siebold & Zucc.","Hahn, M","13685v13",16,4,2013,"Yes",83,231,2,NA,26.26582278,73.10126582,0.6329113924,106,"Cornus officinalis",FALSE,FALSE
"184661","184661","0098731MOR","Cornus officinalis Siebold & Zucc.","Moran, E","15600v17",23,8,2017,"Yes",0,0,2,NA,0,0,100,235,"Cornus officinalis",FALSE,FALSE
"185006","185006","0098875MOR","Cornus officinalis Siebold & Zucc.","Moran, E","15601v17",23,8,2017,"Yes",0,0,6,NA,0,0,100,235,"Cornus officinalis",FALSE,FALSE
"185160","185160","0096708MOR","Cornus officinalis Siebold & Zucc.","Nowicki, B","15708v17",2,10,2017,"Yes",0,0,13,NA,0,0,100,275,"Cornus officinalis",FALSE,FALSE
"185163","185163","0096705MOR","Cornus officinalis Siebold & Zucc.","Nowicki, B","15709v17",2,10,2017,"Yes",0,0,11,NA,0,0,100,275,"Cornus officinalis",FALSE,FALSE
"185190","185190","0095775MOR","Cornus officinalis Siebold & Zucc.","Madden, ME","15710v17",2,10,2017,"Yes",0,0,1,NA,0,0,100,275,"Cornus officinalis",FALSE,FALSE
"188964","188964","0099869MOR","Cornus officinalis Siebold & Zucc.","Dorrell, J","16730v21",1,4,2021,"Yes",182,579,6,NA,23.72881356,75.48891786,0.7822685789,91,"Cornus officinalis",FALSE,FALSE
"190168","190168","0101843MOR","Cornus officinalis Siebold & Zucc.","Potenberg, K","17462v22",20,10,2022,"Yes",0,0,5,NA,0,0,100,293,"Cornus officinalis",FALSE,FALSE
"190686","190686","0101508MOR","Cornus officinalis Siebold & Zucc.","Potenberg, K","17854v23",4,5,2023,"Yes",0,0,65,NA,0,0,100,124,"Cornus officinalis",FALSE,FALSE
"192054","192054","0103394MOR","Cornus officinalis Siebold & Zucc.","Dorrell, J","18314v24",28,3,2024,"Yes",119,59,55,NA,51.07296137,25.32188841,23.60515021,88,"Cornus officinalis",FALSE,FALSE
"194677","194677","0109318MOR","Cornus officinalis Siebold & Zucc.","Dorrell, J","18765v25",27,3,2025,"Yes",259,220,0,NA,54.07098121,45.92901879,0,86,"Cornus officinalis",FALSE,FALSE
"194678","194678","0109317MOR","Cornus officinalis Siebold & Zucc.","Dorrell, J","18764v25",27,3,2025,"Yes",805,21,0,NA,97.45762712,2.542372881,0,86,"Cornus officinalis",FALSE,FALSE
"194683","194683","0109312MOR","Cornus officinalis Siebold & Zucc.","Dorrell, J","18755v25",27,3,2025,"Yes",369,103,0,NA,78.1779661,21.8220339,0,86,"Cornus officinalis",FALSE,FALSE
"194686","194686","0109309MOR","Cornus officinalis Siebold & Zucc.","Dorrell, J","18756v25",27,3,2025,"Yes",400,6,0,NA,98.52216749,1.477832512,0,86,"Cornus officinalis",FALSE,FALSE
"136179","136179","0042681MOR","Cornus poliophylla C.K.Schneid. & Wangerin","Wise, R","7886V97",11,6,1997,"Yes",54,32,0,NA,62.79069767,37.20930233,0,162,"Cornus poliophylla",FALSE,FALSE
"127812","127812","0042680MOR","Cornus pumila Koehne","Gehrt, B","7182V95",22,6,1995,"Yes",30,0,0,NA,100,0,0,173,"Cornus pumila",FALSE,FALSE
"152184","152184","0042679MOR","Cornus pumila Koehne","Packard, S","9253V01",19,6,2001,"Yes",250,121,0,NA,67.38544474,32.61455526,0,170,"Cornus pumila",FALSE,FALSE
"152186","152186","0042678MOR","Cornus pumila Koehne","Packard, S","9259V01",19,6,2001,"Yes",315,173,69,NA,56.5529623,31.05924596,12.38779174,170,"Cornus pumila",FALSE,FALSE
"182764","182764","0090976MOR","Cornus pumila Koehne","Nowicki, B","14935v16",20,6,2016,"Yes",49,96,0,NA,33.79310345,66.20689655,0,172,"Cornus pumila",FALSE,FALSE
"183455","183455","0091125MOR","Cornus pumila Koehne","Glaysher, L","14972v16",30,6,2016,"Yes",37,118,196,NA,10.54131054,33.61823362,55.84045584,182,"Cornus pumila",FALSE,FALSE
"186514","186514","0098823MOR","Cornus pumila Koehne","Potenberg, K","15826v18",19,6,2018,"Yes",212,158,73,NA,47.85553047,35.66591422,16.4785553,170,"Cornus pumila",FALSE,FALSE
"186916","186916","0098183MOR","Cornus pumila Koehne","DeVries, C","16277v19",18,7,2019,"Yes",0,0,34,NA,0,0,100,199,"Cornus pumila",FALSE,FALSE
"6589","6589","0042674MOR","Cornus quinquenervis Franch.","Lesica, P","s.n.",25,7,1972,"Yes",2,17,191,NA,0.9523809524,8.095238095,90.95238095,207,"Cornus quinquenervis",FALSE,FALSE
"35355","35355","0042665MOR","Cornus quinquenervis Franch.","Schulenberg, RF","s.n.",26,9,1977,"Yes",0,0,2,NA,0,0,100,269,"Cornus quinquenervis",FALSE,FALSE
"70807","70807","0042673MOR","Cornus quinquenervis Franch.","Podrasky, N","1172V87",15,6,1987,"Yes",321,119,50,NA,65.51020408,24.28571429,10.20408163,166,"Cornus quinquenervis",FALSE,FALSE
"79976","79976","0042672MOR","Cornus quinquenervis Franch.","Craft, A","2123V88",5,7,1988,"Yes",79,72,137,NA,27.43055556,25,47.56944444,187,"Cornus quinquenervis",FALSE,FALSE
"80020","80020","0042682MOR","Cornus quinquenervis Franch.","Craft, A","2122V88",5,7,1988,"Yes",159,108,130,NA,40.05037783,27.20403023,32.74559194,187,"Cornus quinquenervis",FALSE,FALSE
"80021","80021","0042671MOR","Cornus quinquenervis Franch.","Craft, A","2121V88",5,7,1988,"Yes",129,199,170,NA,25.90361446,39.95983936,34.13654618,187,"Cornus quinquenervis",FALSE,FALSE
"92530","92530","0042666MOR","Cornus quinquenervis Franch.","Packard, S","3564V90",3,7,1990,"Yes",95,151,79,NA,29.23076923,46.46153846,24.30769231,184,"Cornus quinquenervis",FALSE,FALSE
"92618","92618","0042669MOR","Cornus quinquenervis Franch.","Terrien, D","3563V90",3,7,1990,"Yes",81,124,220,NA,19.05882353,29.17647059,51.76470588,184,"Cornus quinquenervis",FALSE,FALSE
"95902","95902","0042667MOR","Cornus quinquenervis Franch.","Shimp, E","4017V90",28,8,1990,"Yes",0,0,24,NA,0,0,100,240,"Cornus quinquenervis",FALSE,FALSE
"95951","95951","0042668MOR","Cornus quinquenervis Franch.","Shimp, E","4016V90",28,8,1990,"Yes",0,0,73,NA,0,0,100,240,"Cornus quinquenervis",FALSE,FALSE
"111135","111135","0042675MOR","Cornus quinquenervis Franch.","Hess, WJ","4399.0",12,7,1978,"Yes",0,142,359,NA,0,28.34331337,71.65668663,193,"Cornus quinquenervis",FALSE,FALSE
"113246","113246","0042676MOR","Cornus quinquenervis Franch.","Altvatter, K","5964V93",7,7,1993,"Yes",15,82,57,NA,9.74025974,53.24675325,37.01298701,188,"Cornus quinquenervis",FALSE,FALSE
"169699","169699","0055214MOR","Cornus quinquenervis Franch.","Courtney, C","11739v09",29,7,2009,"Yes",0,0,666,NA,0,0,100,210,"Cornus quinquenervis",FALSE,FALSE
"181688","181688","0083863MOR","Cornus quinquenervis Franch.","Miller, AM","14519v15",9,7,2015,"Yes",309,174,177,NA,46.81818182,26.36363636,26.81818182,190,"Cornus quinquenervis",FALSE,FALSE
"181694","181694","0083869MOR","Cornus quinquenervis Franch.","Beck, J","14518v15",9,7,2015,"Yes",273,120,101,NA,55.26315789,24.29149798,20.44534413,190,"Cornus quinquenervis",FALSE,FALSE
"183139","183139","0091031MOR","Cornus quinquenervis Franch.","Dorrell, J","14979v16",5,7,2016,"Yes",14,152,2,NA,8.333333333,90.47619048,1.19047619,187,"Cornus quinquenervis",FALSE,FALSE
"183153","183153","0091098MOR","Cornus quinquenervis Franch.","Potenberg, K","14939v16",21,6,2016,"Yes",73,110,62,NA,29.79591837,44.89795918,25.30612245,173,"Cornus quinquenervis",FALSE,FALSE
"168249","168249","52056.0","Cornus quinquenervis Franch.",NA,NA,9,9,2009,"Yes",0,0,78,NA,0,0,100,252,"Cornus quinquenervis",FALSE,FALSE
"167155","167155","0054190MOR","Cornus racemosa 'Green Carpet'","Courtney, C","11050v08",18,6,2008,"Yes",27,43,81,NA,17.8807947,28.47682119,53.64238411,170,"Cornus racemosa",TRUE,FALSE
"188105","188105","0099570MOR","Cornus racemosa 'Green Carpet'","Potenberg, K","16390v19",15,8,2019,"Yes",0,0,14,NA,0,0,100,227,"Cornus racemosa",TRUE,FALSE
"6608","6608","0042687MOR","Cornus rugosa Lam.","Taggart, J","s.n.",15,6,1971,"Yes",0,75,114,NA,0,39.68253968,60.31746032,166,"Cornus rugosa",FALSE,FALSE
"6609","6609","0042688MOR","Cornus rugosa Lam.","Read, RW","s.n.",12,10,1971,"Yes",0,0,294,NA,0,0,100,285,"Cornus rugosa",FALSE,FALSE
"153317","153317","0042677MOR","Cornus rugosa Lam.","Bolger, K","0047-115--117",12,9,2001,"Yes",0,0,4,NA,0,0,100,255,"Cornus rugosa",FALSE,FALSE
"177532","177532","0065975MOR","Cornus rugosa Lam.","Connolly, G","13966v13",20,8,2013,"Yes",0,0,258,NA,0,0,100,232,"Cornus rugosa",FALSE,FALSE
"189718","189718","0102257MOR","Cornus sanguinea 'Cato'","Madden, M.E.","17417v22",26,9,2022,"Yes",0,0,37,NA,0,0,100,269,"Cornus sanguinea",TRUE,FALSE
"193037","193037","0109240MOR","Cornus sanguinea 'Midwinter Fire'","Dorrell, J","18518v24",1,8,2024,"Yes",23,25,9,NA,40.35087719,43.85964912,15.78947368,214,"Cornus sanguinea",TRUE,FALSE
"172770","172770","0057823MOR","Cornus sanguinea 'Winter Flame'","Courtney, C","13004v11",29,6,2011,"Yes",17,32,3,NA,32.69230769,61.53846154,5.769230769,180,"Cornus sanguinea",TRUE,FALSE
"182800","182800","0090220MOR","Cornus sanguinea 'Winter Flame'","Madden, ME","14868v16",23,5,2016,"Yes",0,33,51,NA,0,39.28571429,60.71428571,144,"Cornus sanguinea",TRUE,FALSE
"186865","186865","0098189MOR","Cornus sanguinea 'Winter Flame'","Reilly, S","16214v19",17,6,2019,"Yes",0,0,95,NA,0,0,100,168,"Cornus sanguinea",TRUE,FALSE
"111042","111042","0042489MOR","Cornus sanguinea L.","Hess, WJ","4438.0",6,10,1978,"Yes",0,0,22,NA,0,0,100,279,"Cornus sanguinea",FALSE,FALSE
"190130","190130","0101286MOR","Cornus sanguinea L.","Hartley, C.","17478v22",10,11,2022,"Yes",0,0,45,NA,0,0,100,314,"Cornus sanguinea",FALSE,FALSE
"6461","6461","0044951MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Kammerer, E","s.n.",11,6,1947,"Yes",143,29,0,NA,83.13953488,16.86046512,0,162,"Cornus sanguinea",FALSE,FALSE
"92193","92193","0044946MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Klock, K","3467V90",6,6,1990,"Yes",4,88,12,NA,3.846153846,84.61538462,11.53846154,157,"Cornus sanguinea",FALSE,FALSE
"92194","92194","0044948MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Klock, K","3469V90",6,6,1990,"Yes",2,67,152,NA,0.9049773756,30.31674208,68.77828054,157,"Cornus sanguinea",FALSE,FALSE
"92195","92195","0044947MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Klock, K","3468V90",6,6,1990,"Yes",0,27,21,NA,0,56.25,43.75,157,"Cornus sanguinea",FALSE,FALSE
"92197","92197","0044950MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Klock, K","3471V90",6,6,1990,"Yes",7,52,57,NA,6.034482759,44.82758621,49.13793103,157,"Cornus sanguinea",FALSE,FALSE
"92220","92220","0044949MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Klock, K","3470V90",6,6,1990,"Yes",4,43,3,NA,8,86,6,157,"Cornus sanguinea",FALSE,FALSE
"127377","127377","0044941MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Altvatter, K","7075V95",6,6,1995,"Yes",30,211,0,NA,12.44813278,87.55186722,0,157,"Cornus sanguinea",FALSE,FALSE
"127378","127378","0044944MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Altvatter, K","7074V95",6,6,1995,"Yes",13,134,1,NA,8.783783784,90.54054054,0.6756756757,157,"Cornus sanguinea",FALSE,FALSE
"127379","127379","0044942MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Altvatter, K","7073V95",6,6,1995,"Yes",22,85,0,NA,20.56074766,79.43925234,0,157,"Cornus sanguinea",FALSE,FALSE
"127380","127380","0044943MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Altvatter, K","7072V95",6,6,1995,"Yes",124,93,0,NA,57.14285714,42.85714286,0,157,"Cornus sanguinea",FALSE,FALSE
"127391","127391","0044945MOR","Cornus sanguinea subsp. australis (C.A.Mey.)  & Jáv.","Altvatter, K","7071V95",6,6,1995,"Yes",135,247,8,NA,34.61538462,63.33333333,2.051282051,157,"Cornus sanguinea",FALSE,FALSE
"6631","6631","0042510MOR","Cornus sericea subsp. sericea","Lesica, P","s.n.",26,7,1972,"Yes",24,28,62,NA,21.05263158,24.56140351,54.38596491,208,"Cornus sericea",FALSE,FALSE
"33054","33054","0042512MOR","Cornus sericea subsp. sericea","Hess, WJ","4401.0",24,7,1978,"Yes",136,30,1,NA,81.43712575,17.96407186,0.5988023952,205,"Cornus sericea",FALSE,FALSE
"35336","35336","0042499MOR","Cornus sericea subsp. sericea","Schulenberg, RF","s.n.",26,9,1977,"Yes",0,0,6,NA,0,0,100,269,"Cornus sericea",FALSE,FALSE
"73721","73721","0042517MOR","Cornus sericea subsp. sericea","Deal, G","1004V87",15,5,1987,"Yes",89,276,18,NA,23.23759791,72.06266319,4.699738903,135,"Cornus sericea",FALSE,FALSE
"73722","73722","0042496MOR","Cornus sericea subsp. sericea","Deal, G","1007V87",15,5,1987,"Yes",102,222,14,NA,30.17751479,65.68047337,4.142011834,135,"Cornus sericea",FALSE,FALSE
